market_id,time,t_ms,best_bid,best_ask,midpoint,spread,bid_depth,ask_depth,bid_levels,ask_levels
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T21:35:25Z,1784064925447,0.1000,0.1090,0.1045,0.0090,13131.45,12243.66,30,60
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T21:40:27Z,1784065227353,0.1000,0.1090,0.1045,0.0090,12999.05,12643.78,30,59
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T21:45:45Z,1784065545930,0.1010,0.1240,0.1125,0.0230,13141.61,11842.87,29,54
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T21:50:54Z,1784065854058,0.1010,0.1230,0.1120,0.0220,13230.99,12907.56,30,57
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T21:55:13Z,1784066113076,0.1010,0.1220,0.1115,0.0210,18691.85,13862.34,26,63
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T22:01:09Z,1784066469446,0.1060,0.1190,0.1125,0.0130,19923.95,12187.82,28,48
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T22:05:03Z,1784066703537,0.1060,0.1120,0.1090,0.0060,20329.96,13842.37,27,62
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T22:10:18Z,1784067018825,0.1250,0.1460,0.1355,0.0210,22012.44,13184.77,31,53
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T22:15:24Z,1784067324440,0.1260,0.1450,0.1355,0.0190,22584.36,12970.09,30,53
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T22:20:32Z,1784067632799,0.1290,0.1790,0.1540,0.0500,13483.98,13245.07,35,53
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T22:25:55Z,1784067955734,0.1510,0.1830,0.1670,0.0320,14090.10,13521.03,35,52
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T22:30:59Z,1784068259777,0.1330,0.1720,0.1525,0.0390,13733.03,13664.57,34,56
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T22:35:04Z,1784068504865,0.1330,0.1740,0.1535,0.0410,13208.78,12737.42,31,51
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T22:41:10Z,1784068870861,0.1340,0.1530,0.1435,0.0190,13870.18,12583.94,31,57
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T22:45:27Z,1784069127829,0.1340,0.1560,0.1450,0.0220,13243.13,14354.99,31,61
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T22:50:28Z,1784069428506,0.1340,0.1590,0.1465,0.0250,14152.79,13868.44,30,53
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T22:55:36Z,1784069736169,0.1350,0.1840,0.1595,0.0490,13231.06,12882.44,31,56
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T23:00:53Z,1784070053367,0.1310,0.1770,0.1540,0.0460,12599.50,13292.83,30,52
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T23:05:13Z,1784070313007,0.1300,0.1580,0.1440,0.0280,13170.37,13560.26,32,51
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T23:10:25Z,1784070625053,0.1310,0.1770,0.1540,0.0460,13202.97,13160.66,30,56
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T23:15:07Z,1784070907145,0.1310,0.1650,0.1480,0.0340,13089.84,13597.24,29,56
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T23:20:10Z,1784071210439,0.1300,0.1570,0.1435,0.0270,13669.24,13531.32,30,57
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T23:25:15Z,1784071515408,0.1300,0.1500,0.1400,0.0200,13792.24,13531.32,31,53
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T23:30:22Z,1784071822395,0.1310,0.1610,0.1460,0.0300,14014.43,13219.02,31,56
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T23:35:23Z,1784072123119,0.1300,0.1490,0.1395,0.0190,12674.70,13503.03,29,55
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T23:40:24Z,1784072424001,0.1300,0.1540,0.1420,0.0240,12769.50,13739.84,30,57
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T23:45:32Z,1784072732130,0.1310,0.1750,0.1530,0.0440,13415.75,13330.22,30,51
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T23:50:35Z,1784073035856,0.1300,0.1600,0.1450,0.0300,14245.28,14283.44,30,57
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T23:56:01Z,1784073361716,0.1300,0.1580,0.1440,0.0280,14227.48,15490.28,31,61
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T00:00:09Z,1784073609954,0.1300,0.1550,0.1425,0.0250,11475.57,9471.82,25,49
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T00:05:22Z,1784073922753,0.1500,0.1510,0.1505,0.0010,13767.68,14404.43,34,63
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T00:10:31Z,1784074231828,0.1300,0.1310,0.1305,0.0010,13334.75,14203.49,30,57
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T00:15:37Z,1784074537235,0.1300,0.1310,0.1305,0.0010,13221.78,14514.85,30,61
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T00:20:11Z,1784074811173,0.1300,0.1310,0.1305,0.0010,13195.65,13597.44,31,58
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T00:25:08Z,1784075108296,0.1300,0.1310,0.1305,0.0010,13708.47,14205.05,32,62
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T00:30:27Z,1784075427693,0.1300,0.1310,0.1305,0.0010,13657.25,13679.47,31,57
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T00:35:33Z,1784075733272,0.1300,0.1310,0.1305,0.0010,13418.98,13954.88,30,57
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T00:40:36Z,1784076036519,0.1300,0.1310,0.1305,0.0010,14003.93,13022.43,30,59
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T00:45:41Z,1784076341205,0.1290,0.1310,0.1300,0.0020,12533.50,14735.29,33,63
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T00:50:49Z,1784076649605,0.1200,0.1210,0.1205,0.0010,11670.90,14357.34,31,60
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T00:55:02Z,1784076902372,0.1200,0.1210,0.1205,0.0010,12114.08,14749.37,31,68
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T01:01:01Z,1784077261223,0.1050,0.1060,0.1055,0.0010,12711.04,13756.00,27,57
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T01:05:10Z,1784077510132,0.1050,0.1060,0.1055,0.0010,12085.21,13582.40,27,59
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T01:10:11Z,1784077811407,0.1050,0.1060,0.1055,0.0010,12249.40,14019.74,28,63
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T01:15:28Z,1784078128574,0.1000,0.1010,0.1005,0.0010,12870.42,13449.85,24,61
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T01:20:35Z,1784078435234,0.1010,0.1280,0.1145,0.0270,12756.51,13051.84,26,57
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T01:25:52Z,1784078752727,0.1020,0.1210,0.1115,0.0190,12177.20,12846.55,28,56
